"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051781","GO:0051781","positive regulation of cell division","27/2016","99/18860",0.272727272727273,2.55140692640693,5.35423352965409,3.28780546581019e-06,7.06818396867995e-05,4.96977752516151e-05,"CDC14A/BIRC5/CDC6/OSM/TGFB1/PTN/KIF14/TGFB3/CAT/CIT/IL1B/CDCA8/KIF23/FGF2/FGF7/GAREM1/DRD2/CXCR5/RACGAP1/TAL1/VEGFD/CENPV/IGF2/PDGFD/AURKB/MRGPRX2/NUP62",27
"GO:0006936","GO:0006936","muscle contraction","69/2016","372/18860",0.185483870967742,1.73523105478751,4.95487067952427,3.42225966243623e-06,7.32065329287718e-05,5.14729361398262e-05,"CD38/SCN4A/ATP1A2/MYOM2/PPP1R12B/NOS1/CHGA/SMAD7/TNNT1/COMP/PIK3CG/MAP2K6/CALCA/KCNA1/ADGRD1/KCNIP2/KCNJ5/ADRA1A/EDN3/EDN2/CNN1/TNNT3/SLC6A8/EDNRB/SCN7A/TMOD1/SULF1/ATP1B1/TPM3/SCN1A/ANK2/GSN/HTR7/DRD2/SCN2B/ADRA2A/EDNRA/HOMER1/SCN3A/KIT/CCDC78/LMOD1/TBX20/GPER1/CA3/SCN3B/APBB1/KCND3/NMUR1/DES/SPHK1/OXTR/KCNIP1/SYNM/SLC8A1/NKX2-5/NPY2R/STAC3/TRDN/SULF2/SCN8A/RYR3/NOS1AP/DMD/TNF/TIFAB/GJA5/FXYD1/ADRA2B",69
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division","17/2016","47/18860",0.361702127659574,3.38378081729146,5.66067471881312,3.43000839331356e-06,7.32065329287718e-05,5.14729361398262e-05,"IGF1/AURKA/CDC20/EDN3/IL1B/DLGAP5/ESPL1/USP44/NUSAP1/EGF/SKA1/SKA3/IGF2/UBE2C/SPHK1/NUP62/TNF",17
"GO:0070664","GO:0070664","negative regulation of leukocyte proliferation","28/2016","105/18860",0.266666666666667,2.49470899470899,5.3134272784909,3.52325727234648e-06,7.49262481802603e-05,5.26821013574261e-05,"FOXP3/CD37/IL4I1/LILRB1/TGFB1/PTPN6/CD86/TNFAIP3/CD80/IDO1/HAVCR2/IL33/ERBB2/CDKN2A/LAPTM5/MNDA/CTLA4/SLC4A2/CD300A/INPP5D/LGALS9/LGALS9C/PRNP/SOX11/LILRB4/HLA-DRB1/SPN/LST1",28
"GO:0001916","GO:0001916","positive regulation of T cell mediated cytotoxicity","15/2016","38/18860",0.394736842105263,3.69282581453634,5.74842875965413,3.64123461089389e-06,7.71576308946404e-05,5.42510299129219e-05,"PTPRC/IL12RB1/ULBP1/IL12B/ULBP2/CYRIB/CD1E/AZGP1/HLA-DRB1/TAP2/HLA-DRA/HLA-C/HLA-F/HLA-A/HLA-B",15
"GO:0001706","GO:0001706","endoderm formation","20/2016","62/18860",0.32258064516129,3.01779313876088,5.50552375464195,3.77095702622668e-06,7.94927319546409e-05,5.58928848530869e-05,"LAMA3/COL11A1/ITGB5/MMP9/COL12A1/ITGA4/FN1/MMP8/INHBA/COL5A1/ITGAV/COL6A1/COL8A1/MMP14/ITGB2/EOMES/TBX20/SOX17/NR0B1/COL5A2",20
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","63/2016","331/18860",0.190332326283988,1.78058912386707,4.95669823616948,3.7790809547479e-06,7.94927319546409e-05,5.58928848530869e-05,"CD4/IGF1/CD74/FGF10/PTPRC/NOX4/ICAM1/SEMA6A/TREM2/FAM83D/PYCARD/CSK/TGFB1/PTPN6/FN1/GBP1/GPR75/ADRA1A/INHBA/IL1B/CCR7/ADORA2A/APOE/AKAP12/EPHB2/PTPN22/HAVCR2/SPRY2/KLF4/CCL21/ITGAV/SEMA7A/FGF2/EGF/GAREM1/ERBB2/DRD2/EPHB1/FGF18/NEK10/HAND2/NPY5R/GPER1/YWHAZ/NDRG2/NOD2/SERPINF2/LGALS9/GPR183/CDK1/PDGFD/FGG/P2RY6/CCL11/RASGRP1/TBC1D10C/NRXN1/MTURN/IQGAP3/HLA-DRB1/TNF/CCL5/CCL3",63
"GO:0002440","GO:0002440","production of molecular mediator of immune response","49/2016","236/18860",0.207627118644068,1.94238465160075,5.03999031643383,3.79177104384451e-06,7.94927319546409e-05,5.58928848530869e-05,"CD74/FOXP3/POLQ/TFRC/TBX21/PTPRC/SMAD7/SLC7A5/PYCARD/CD37/LILRB1/TGFB1/JAK3/HPX/CD86/TNFSF4/TGFB3/SASH3/IL1B/IRF5/BST2/EPHB2/RSAD2/IL33/RBP4/SEMA7A/IL21/IL2RG/CD226/IL18/CD96/KIT/FCER1G/FCRL3/LAPTM5/CGAS/NOD2/KLK5/EVPL/CLEC7A/CD7/EXO1/ATAD5/LILRB4/TNFRSF4/TLR7/HLA-F/HLA-A/TNF",49
"GO:0003018","GO:0003018","vascular process in circulatory system","56/2016","283/18860",0.197879858657244,1.85119748723989,4.9913467090091,3.82262880285779e-06,7.98564716695945e-05,5.61486373162931e-05,"CD38/SLC38A5/ATP1A2/TFRC/SLC1A3/ABCB1/NOS1/SLC5A1/SLC7A5/TGFB1/COMP/CALCA/ABCC5/ITGA4/LEPR/ABCG2/FLVCR2/ADRA1A/EDN3/AVPR2/EDN2/ADORA2A/APOE/AKAP12/SLC6A6/PER2/NTS/EDNRB/SLC22A3/HTR7/ADD3/PTPRJ/ADRA2A/EDNRA/SLC16A12/CBS/LOC102724560/GPER1/SVEP1/SLC7A3/SLC27A4/SERPINF2/NPR1/FGG/SLC19A1/LEP/OXTR/SLC2A4/SLC8A1/CLDN5/PDE2A/KCNMB2/TNF/HBB/GJA5/ADRA2B",56
"GO:0030316","GO:0030316","osteoclast differentiation","30/2016","117/18860",0.256410256410256,2.39875864875865,5.25046951094289,3.85072147107112e-06,8.01600892146918e-05,5.63621167133427e-05,"LTF/SPI1/CLDN18/ATP6AP1/TFRC/SNX10/TF/TREM2/CCN4/LILRB1/TGFB1/CALCA/TCIRG1/IL12B/GPR68/TNFAIP6/TM4SF19/GPC3/TMEM178A/CAMK4/FCER1G/SLC4A2/DCSTAMP/INPP5D/GPR183/OSCAR/JUNB/LILRB4/TNF/CCL3",30
"GO:0030183","GO:0030183","B cell differentiation","35/2016","147/18860",0.238095238095238,2.22741874527589,5.16846628875432,3.93456111675164e-06,8.16179835867919e-05,5.73871905819103e-05,"ST3GAL1/HMGB3/BAK1/SPI1/BCL3/ITM2A/PTPRC/BAX/BLNK/TNFSF13B/IL4I1/JAK3/EZH2/TCIRG1/PTPN6/SLC39A7/ITGA4/INHBA/NCKAP1L/DOCK10/IL21/IRF8/IL2RG/PTPRJ/MMP14/KIT/SLAMF8/FCRL3/IKZF3/LAPTM5/INPP5D/GPR183/PAX5/CARD11/NFAM1",35
"GO:0050853","GO:0050853","B cell receptor signaling pathway","23/2016","78/18860",0.294871794871795,2.75857244607245,5.38416828098784,4.11345904053941e-06,8.50306638030383e-05,5.9786712370593e-05,"CD38/PTPRC/LAT2/BAX/BLNK/BMX/LPXN/PTPN6/NCKAP1L/PTPN22/FCRL3/FCMR/MNDA/CTLA4/PRKCB/CD300A/KLHL6/LCK/IGHA2/IGHA1/IGHG1/IGHG3/NFAM1",23
"GO:0097529","GO:0097529","myeloid leukocyte migration","49/2016","237/18860",0.206751054852321,1.93418893577121,5.00686692295548,4.29249091850753e-06,8.84223216383852e-05,6.21714529146754e-05,"CD74/SPI1/TREM2/CHGA/CCL22/PIK3CG/SERPINE1/CXCL12/CALCA/TNFSF18/NCKAP1L/TNFAIP6/EDN3/TREM1/CXCL6/IL1B/CCR7/EDN2/RAC2/EDNRB/CCL21/THBS1/CXCL9/PLA2G7/PTPRJ/ADAM8/CCL28/MCOLN2/MMP14/KIT/SLAMF8/FCER1G/ITGB2/VEGFD/JAM3/CD300A/CXCL10/P2RY12/CXCL8/PDGFD/CCL11/SAA1/FUT7/DPP4/FAM3D/CCL5/CCL4/CCL4L1/CCL3",49
"GO:0051962","GO:0051962","positive regulation of nervous system development","57/2016","291/18860",0.195876288659794,1.83245377188676,4.95101611148412,4.36072233022302e-06,8.95159389454115e-05,6.29403964987233e-05,"SOX8/TNFRSF12A/ASPM/WDR62/DCT/SOX10/E2F1/SYNDIG1/CBLN1/SLC7A5/METRN/TGFB1/PTN/PTPRZ1/CXCL12/FN1/CXCR4/IL1B/LRRC4B/EPHB2/ADGRB3/PLXNC1/SKIL/SEMA7A/FGF2/CBLN2/CRABP2/NTRK2/TENM4/DRD2/GRID2/EPHB1/LRP8/KIT/ARMCX5-GPRASP2/GPER1/SLITRK5/IL1RAPL1/NLGN1/LPAR3/LRRC15/LRRN3/SOX11/NRXN1/FLRT2/THBS2/MAPT/TRPV2/AGRN/RELN/RASSF10/NLGN3/MME/XRCC2/TGM2/LTA/TNF",57
"GO:0031343","GO:0031343","positive regulation of cell killing","22/2016","73/18860",0.301369863013699,2.81936290497934,5.3880798814654,4.45846864895163e-06,9.12057669640208e-05,6.41285474219995e-05,"SPI1/PTPRC/LAG3/IL12RB1/ULBP1/IL12B/ULBP2/IL21/CD226/CYRIB/CD1E/AZGP1/SLAMF6/RASGRP1/SH2D1A/HLA-DRB1/TAP2/HLA-DRA/HLA-C/HLA-F/HLA-A/HLA-B",22
"GO:0050672","GO:0050672","negative regulation of lymphocyte proliferation","26/2016","95/18860",0.273684210526316,2.56035923141186,5.27465538581403,4.62772316520185e-06,9.43417219057702e-05,6.63334982917681e-05,"FOXP3/CD37/IL4I1/LILRB1/TGFB1/PTPN6/CD86/CD80/IDO1/HAVCR2/ERBB2/CDKN2A/LAPTM5/MNDA/CTLA4/SLC4A2/CD300A/INPP5D/LGALS9/LGALS9C/PRNP/SOX11/LILRB4/HLA-DRB1/SPN/LST1",26
"GO:0050000","GO:0050000","chromosome localization","31/2016","124/18860",0.25,2.33878968253968,5.1744803048314,4.72792584543187e-06,9.54891388260485e-05,6.71402694295395e-05,"SPAG5/NDC80/BIRC5/FAM83D/TTK/ACTR3/NEK2/CENPF/KIF14/ZWINT/DLGAP5/SGO1/CCNB1/CDCA8/KNL1/CENPE/KIF2C/NUF2/SPC25/SKA1/FMN2/RACGAP1/SPC24/SKA3/CDK1/AURKB/RCC2/SEPTIN1/KNTC1/NUP62/KIFC1",31
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","13/2016","30/18860",0.433333333333333,4.05390211640212,5.79125326511681,4.74307345315562e-06,9.54891388260485e-05,6.71402694295395e-05,"BIRC5/CDC6/NCAPG/SMC4/NCAPH/CCNB1/CDCA8/NCAPG2/SKA1/SKA3/CDK1/AURKB/RCC2",13
"GO:0030888","GO:0030888","regulation of B cell proliferation","21/2016","68/18860",0.308823529411765,2.8890931372549,5.39887537500149,4.7553880960063e-06,9.54891388260485e-05,6.71402694295395e-05,"CD38/CD74/TFRC/PTPRC/TNFSF13B/SASH3/NCKAP1L/EPHB2/IL21/CDKN2A/FCRL3/IKZF3/MNDA/CTLA4/CD300A/INPP5D/GPR183/ATAD5/IRS2/TNFRSF4/CARD11",21
"GO:0002367","GO:0002367","cytokine production involved in immune response","32/2016","130/18860",0.246153846153846,2.3028083028083,5.15662183094154,4.7647658920305e-06,9.54891388260485e-05,6.71402694295395e-05,"CD74/FOXP3/TBX21/SMAD7/SLC7A5/PYCARD/LILRB1/TGFB1/JAK3/TNFSF4/TGFB3/SASH3/IL1B/IRF5/BST2/RSAD2/SEMA7A/IL21/CD226/IL18/CD96/KIT/FCER1G/LAPTM5/NOD2/CLEC7A/CD7/LILRB4/TLR7/HLA-F/HLA-A/TNF",32
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","32/2016","130/18860",0.246153846153846,2.3028083028083,5.15662183094154,4.7647658920305e-06,9.54891388260485e-05,6.71402694295395e-05,"CD74/FOXP3/TBX21/SMAD7/SLC7A5/PYCARD/LILRB1/TGFB1/JAK3/TNFSF4/TGFB3/SASH3/IL1B/IRF5/BST2/RSAD2/SEMA7A/IL21/CD226/IL18/CD96/KIT/FCER1G/LAPTM5/NOD2/CLEC7A/CD7/LILRB4/TLR7/HLA-F/HLA-A/TNF",32
"GO:0002407","GO:0002407","dendritic cell chemotaxis","12/2016","26/18860",0.461538461538462,4.31776556776557,5.85656630327052,4.94512864214192e-06,9.87131568642366e-05,6.9407139174003e-05,"SPI1/PIK3CG/TNFSF18/CXCR4/CCR7/CCL21/TRPM2/SLAMF8/CCR5/LGALS9/GPR183/CCL5",12
"GO:0051785","GO:0051785","positive regulation of nuclear division","20/2016","63/18860",0.317460317460317,2.96989166036785,5.41814125688145,4.97361244814836e-06,9.87131568642366e-05,6.9407139174003e-05,"IGF1/AURKA/RAD51AP1/CDC20/MSX2/EDN3/IL1B/DLGAP5/ESPL1/USP44/NUSAP1/EGF/SKA1/NPR2/SKA3/IGF2/UBE2C/SPHK1/NUP62/TNF",20
"GO:0001649","GO:0001649","osteoblast differentiation","53/2016","265/18860",0.2,1.87103174603175,4.94015763706737,4.97573084329203e-06,9.87131568642366e-05,6.9407139174003e-05,"SOX8/LTF/IGF1/IBSP/MYOC/VCAN/TNC/CCN4/DLX5/HOXA2/COL1A1/MAP2K6/TCIRG1/LOX/SPP1/MSX2/SMAD9/CAT/TNFAIP6/RUNX2/ID1/PPARG/RRAS2/HEMGN/ITGA11/SEMA7A/FGF2/LEF1/CLTC/COL6A1/SFRP2/SCUBE3/CRIM1/NOCT/BMP3/CREB3L1/ADAR/PTH1R/ALPL/HAND2/CTHRC1/IGF2/JUNB/SOX11/PENK/TMT1A/IFITM1/LGR4/TNF/TWIST2/CLEC5A/GDF10/CCL3",53
"GO:2000107","GO:2000107","negative regulation of leukocyte apoptotic process","19/2016","58/18860",0.327586206896552,3.06462096332786,5.44796467672567,5.07708346557316e-06,0.000100387014877821,7.05840612763542e-05,"ST3GAL1/CD74/BCL3/LILRB1/JAK3/CXCL12/GPAM/CCR7/IDO1/CCL21/FCER1G/CCR5/NOD2/IL7R/AURKB/IRF7/IRS2/PDCD1/CCL5",19
"GO:0015837","GO:0015837","amine transport","25/2016","90/18860",0.277777777777778,2.59865520282187,5.25927526100876,5.25168885820541e-06,0.000103493281765701,7.27681378984321e-05,"ATP1A2/SYT1/CHGA/SLC7A5/STX1A/CXCL12/KMO/RGS4/FLVCR2/ADORA2A/PER2/CLTRN/CHRNA6/DRD2/ADRA2A/FLVCR1/NPY5R/SLC18A2/SNCG/LEP/NPY2R/PRKN/GRM7/TNF/ADRA2B",25
"GO:0045589","GO:0045589","regulation of regulatory T cell differentiation","15/2016","39/18860",0.384615384615385,3.59813797313797,5.61894969939817,5.33403401299525e-06,0.00010476680759079,7.36635786582208e-05,"FOXP3/LAG3/IL4I1/TGFB1/TNFSF4/IRF1/FANCD2/IL2RG/CTLA4/LGALS9/LCK/LILRB4/FANCA/HLA-DRB1/HLA-DRA",15
"GO:0045123","GO:0045123","cellular extravasation","22/2016","74/18860",0.297297297297297,2.78126340626341,5.31139774200858,5.70958726360231e-06,0.000111771787756347,7.85889163609813e-05,"ITGAL/SELE/ICAM1/PIK3CG/CXCL12/SELPLG/ITGA4/LYVE1/CCL21/ITGB7/ADAM8/CCL28/THY1/JAM2/ITGB2/JAM3/PDGFD/LEP/FUT7/SELL/SPN/TNF",22
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","42/2016","194/18860",0.216494845360825,2.02534364261168,4.96622800959575,6.15837746096297e-06,0.000120159496862089,8.44864776562194e-05,"CFTR/CD4/FHL1/BAK1/VMP1/BAX/TESC/NOS1/TREM2/CEMIP/CXCL12/KCNIP2/EDN3/F2RL3/FXYD6/CXCL9/ATP1B1/ANK2/SCN2B/ADRA2A/EDNRA/HOMER1/THY1/LRRC38/GPER1/SCN3B/CXCL10/CXCL11/P2RY12/LPAR3/P2RY6/LEP/NKX2-5/LRRC55/STAC3/CXCR3/TRPV2/NOS1AP/FXYD1/CCL5/CCL4/CCL3",42
"GO:0032633","GO:0032633","interleukin-4 production","14/2016","35/18860",0.4,3.74206349206349,5.61727924670173,6.39416931753428e-06,0.000123942062312337,8.71460729419943e-05,"FOXP3/SLC7A5/CD83/CD86/TNFSF4/SASH3/HAVCR2/IL33/LEF1/FCER1G/LGALS9/HLA-DRB1/CD3E/CLECL1",14
"GO:0032673","GO:0032673","regulation of interleukin-4 production","14/2016","35/18860",0.4,3.74206349206349,5.61727924670173,6.39416931753428e-06,0.000123942062312337,8.71460729419943e-05,"FOXP3/SLC7A5/CD83/CD86/TNFSF4/SASH3/HAVCR2/IL33/LEF1/FCER1G/LGALS9/HLA-DRB1/CD3E/CLECL1",14
"GO:0045620","GO:0045620","negative regulation of lymphocyte differentiation","20/2016","64/18860",0.3125,2.9234871031746,5.33247128312301,6.51274377211862e-06,0.000125827912355442,8.84720507605657e-05,"CD74/RUNX3/HMGB3/FOXP3/TBX21/LAG3/SMAD7/JAK3/CD69/TNFSF4/TNFSF18/INHBA/IRF1/DTX1/ERBB2/CDKN2A/CTLA4/SLC4A2/LILRB4/NRARP",20
"GO:0007127","GO:0007127","meiosis I","32/2016","132/18860",0.242424242424242,2.26791726791727,5.05724693218426,6.72355477898038e-06,0.000129477706362645,9.10382918641986e-05,"RAD51/TRIP13/NDC80/AURKA/CCNE1/RAD51AP1/MND1/ZWINT/CKS2/TOP2A/CCNA1/ESPL1/BRIP1/KNL1/BRCA2/P3H4/FANCD2/EME1/FMN2/CCNB2/HFM1/PTTG1/PLK1/CCNE2/RMI1/RAD51B/MYBL1/SLX4/SYCP2/RAD54B/MSH5/MEIKIN",32
"GO:0045581","GO:0045581","negative regulation of T cell differentiation","18/2016","54/18860",0.333333333333333,3.11838624338624,5.39306667185524,6.7909784247632e-06,0.000130351507945455,9.16526787402251e-05,"CD74/RUNX3/FOXP3/TBX21/LAG3/SMAD7/JAK3/CD69/TNFSF4/TNFSF18/IRF1/DTX1/ERBB2/CDKN2A/CTLA4/SLC4A2/LILRB4/NRARP",18
"GO:0032945","GO:0032945","negative regulation of mononuclear cell proliferation","26/2016","97/18860",0.268041237113402,2.50756831942399,5.14983966661782,7.01347956165019e-06,0.000134186702810602,9.43492787905181e-05,"FOXP3/CD37/IL4I1/LILRB1/TGFB1/PTPN6/CD86/CD80/IDO1/HAVCR2/ERBB2/CDKN2A/LAPTM5/MNDA/CTLA4/SLC4A2/CD300A/INPP5D/LGALS9/LGALS9C/PRNP/SOX11/LILRB4/HLA-DRB1/SPN/LST1",26
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","74/2016","416/18860",0.177884615384615,1.66413881257631,4.73870799382096,7.36804499702231e-06,0.000140515748459342,9.87993537970835e-05,"TNMD/IGF1/RUNX3/GRN/TGFBR3/FGF10/VASH1/LIMS2/PGR/BAX/TGM1/HMOX1/SIX4/TGFB1/DLX5/PTN/HOXA5/TGFBR1/CXCL12/SPARC/IL12B/ITGA4/STAT1/AKT3/NRP2/TNFAIP3/KLF9/RUNX2/SIX1/ALDH1A2/CDKN1C/APOE/PPARG/EDNRB/FGFBP1/SULF1/THBS1/FGF2/EGF/BRCA2/FGF7/ERBB2/OSR1/SFRP2/GPC3/CDKN2B/CDKN2A/TCF7L2/DRD2/SAV1/INTU/NOD2/IGF2/NLRC3/ATOH8/MTSS1/HAS2/CCL11/LEP/POLD4/SOX11/MAGED1/NKX2-5/IQGAP3/IRS2/CXCR3/SULF2/NRARP/TNF/NME1/EPPK1/MMP12/CCL5/UHRF1",74
"GO:0050858","GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","15/2016","40/18860",0.375,3.50818452380952,5.49365835621231,7.69404156156436e-06,0.000146261008720156,0.000102838957950982,"SLA2/CSK/LPXN/PTPN6/GBP1/PTPN22/PTPRJ/THY1/FCRL3/LAPTM5/CD300A/PRNP/SH2D1A/LILRB4/ITPRIPL1",15
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","32/2016","133/18860",0.240601503759398,2.25086525838406,5.00822951789597,7.95820576722953e-06,0.000150362468035602,0.00010572277371138,"ATP1A2/PTPRC/BAX/PLCB4/CORO1A/CEMIP/TGFB1/PTPN6/CCR7/F2RL3/CCL21/PLCB2/FGF2/CXCL9/TRPM2/ANK2/DRD2/THY1/CCR5/GPER1/CXCL10/CXCL11/P2RY6/LCK/SLC8A1/GP1BA/TRDN/CXCR3/ERO1A/RYR3/DMD/CCL3",32
"GO:0071621","GO:0071621","granulocyte chemotaxis","30/2016","121/18860",0.247933884297521,2.31946084218811,5.03730170633998,7.99427620462261e-06,0.000150362468035602,0.00010572277371138,"CD74/CCL22/PIK3CG/TNFSF18/NCKAP1L/TNFAIP6/EDN3/TREM1/CXCL6/IL1B/CCR7/EDN2/RAC2/CCL21/THBS1/CXCL9/PTPRJ/CCL28/FCER1G/ITGB2/JAM3/CXCL10/CXCL8/CCL11/SAA1/DPP4/CCL5/CCL4/CCL4L1/CCL3",30
"GO:0033273","GO:0033273","response to vitamin","25/2016","92/18860",0.271739130434783,2.5421626984127,5.12976049088589,8.04484021737163e-06,0.000150362468035602,0.00010572277371138,"CD4/TNC/ABCB1/TGFB1/COL1A1/FOLR1/STC2/SPP1/LRAT/CAT/ALDH1A2/POSTN/KL/CYP1A1/CBS/LOC102724560/ALPL/AQP3/MN1/CXCL10/LEP/PENK/GPRIN3/MT-CYB/F5",25
"GO:0002577","GO:0002577","regulation of antigen processing and presentation","11/2016","23/18860",0.478260869565217,4.47420634920635,5.76760668493198,8.0623989119225e-06,0.000150362468035602,0.00010572277371138,"SLC11A1/CD74/CST7/TREM2/PYCARD/CCR7/CCL21/THBS1/NOD2/FAM3D/HLA-DOA",11
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","11/2016","23/18860",0.478260869565217,4.47420634920635,5.76760668493198,8.0623989119225e-06,0.000150362468035602,0.00010572277371138,"NDC80/BIRC5/CCNB1/CDCA8/USP44/KNL1/SKA1/MAD2L1/SKA3/GEN1/AURKB",11
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint","11/2016","23/18860",0.478260869565217,4.47420634920635,5.76760668493198,8.0623989119225e-06,0.000150362468035602,0.00010572277371138,"NDC80/BIRC5/CCNB1/CDCA8/USP44/KNL1/SKA1/MAD2L1/SKA3/GEN1/AURKB",11
"GO:0031401","GO:0031401","positive regulation of protein modification process","68/2016","375/18860",0.181333333333333,1.69640211640212,4.71246314229119,8.86796840953597e-06,0.000164866129676656,0.000115920580103468,"TENM1/CD4/PLAUR/LTF/IGF1/CD74/LCP2/LIMCH1/FGF10/CHFR/PTPRC/TPX2/CLSPN/OSM/MMP9/ANGPT4/CEMIP/CLIP3/NOP53/PIK3CG/AIMP2/EZH2/UBE2S/CALCA/SASH1/CDC20/KIF14/TNFSF18/CD80/NMI/PTPN22/NIBAN1/SPRY2/IL21/FGF2/CENPE/EGF/PELI2/FGF7/FANCI/PIK3R5/ERBB2/CDKN2A/IL18/FGF18/KIT/LAPTM5/NEK10/RNF180/GPER1/STOX1/PLK1/NOD2/FAM107A/FAXDC2/RASGRP1/PARP14/CSPG4/LEP/UBE2C/SPHK1/TSPYL5/TNFSF15/PRKN/HLA-DRB1/LAT/TNF/PIK3R6",68
"GO:0031295","GO:0031295","T cell costimulation","17/2016","50/18860",0.34,3.18075396825397,5.34169704824235,9.01022293422153e-06,0.000166463868709743,0.000117043981471187,"TNFSF13B/CSK/CD5/PTPN6/CD86/TNFSF4/CD80/CCR7/CCL21/ICOS/LCK/LILRB4/SPN/DPP4/CARD11/CD3E/CD24",17
"GO:0045622","GO:0045622","regulation of T-helper cell differentiation","17/2016","50/18860",0.34,3.18075396825397,5.34169704824235,9.01022293422153e-06,0.000166463868709743,0.000117043981471187,"FOXP3/TBX21/IL12RB1/SMAD7/JAK3/SHB/CD69/IL12B/CD86/TNFSF4/TNFSF18/CD80/GPR65/IL18/JUNB/HLA-DRB1/HLA-DRA",17
"GO:0042088","GO:0042088","T-helper 1 type immune response","18/2016","55/18860",0.327272727272727,3.06168831168831,5.2972401541114,9.09248185238094e-06,0.000167460288820175,0.000117744583817191,"TMEM98/SLC11A1/BCL3/TBX21/IL12RB1/JAK3/IL12B/TNFSF4/CD80/IL1B/HAVCR2/IL33/IL18BP/LEF1/IL18/LGALS9/HLA-DRB1/SPN",18
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","32/2016","134/18860",0.238805970149254,2.23406775645582,4.95964820792364,9.39753698293368e-06,0.000172541113798459,0.00012131701061002,"ATP1A2/PTPRC/BAX/PLCB4/CORO1A/CEMIP/TGFB1/PTPN6/CCR7/F2RL3/CCL21/PLCB2/FGF2/CXCL9/TRPM2/ANK2/DRD2/THY1/CCR5/GPER1/CXCL10/CXCL11/P2RY6/LCK/SLC8A1/GP1BA/TRDN/CXCR3/ERO1A/RYR3/DMD/CCL3",32
"GO:0045577","GO:0045577","regulation of B cell differentiation","14/2016","36/18860",0.388888888888889,3.63811728395062,5.48114599878493,9.43685998063784e-06,0.000172726675558919,0.000121447482690366,"HMGB3/SPI1/IL4I1/PTPN6/INHBA/NCKAP1L/IL2RG/MMP14/SLAMF8/FCRL3/IKZF3/INPP5D/CARD11/NFAM1",14
"GO:0002468","GO:0002468","dendritic cell antigen processing and presentation","9/2016","16/18860",0.5625,5.26227678571429,5.90061216123801,1.01584912331186e-05,0.000184790769754452,0.000129929981796228,"SLC11A1/CD74/CLEC4A/CCR7/CCL21/THBS1/NOD2/HLA-DRB1/HLA-DRA",9
"GO:0030214","GO:0030214","hyaluronan catabolic process","9/2016","16/18860",0.5625,5.26227678571429,5.90061216123801,1.01584912331186e-05,0.000184790769754452,0.000129929981796228,"HMMR/CEMIP/TGFB1/HYAL1/LYVE1/CEMIP2/STAB2/FGF2/HYAL3",9
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","27/2016","105/18860",0.257142857142857,2.40561224489796,4.9967040216251,1.08947408411201e-05,0.000197575790959209,0.000138919378694167,"FGF10/BIRC5/CDC6/CDC7/CCNE1/TGFB1/CDC20/STIL/DLGAP5/CCNB1/ESPL1/USP44/CYP1A1/DTL/CHEK1/SKA1/CDC25C/CDC25A/SKA3/STOX1/WEE1/CDK1/RRM2/UBE2C/CCNE2/RCC2/RAD51B",27
"GO:0046942","GO:0046942","carboxylic acid transport","65/2016","356/18860",0.182584269662921,1.70810482432673,4.66628993928371,1.10464992825046e-05,0.000199715302012744,0.00014042371049931,"ABCB4/SLC38A5/SLC11A1/ATP1A2/SLC6A15/ACACB/SLC1A3/KCNK2/ABCB1/SLC16A8/SLCO4A1/SLC7A6/SLC7A5/SLC17A7/FOLR1/SLC16A10/ABCC5/KMO/RGS4/ABCG2/IL1B/ADORA2A/APOE/SLC6A8/SLC6A6/PPARG/PER2/TRPC4/KCNK1/TTYH3/EPRS1/THBS1/SLC16A3/CRABP2/SLC22A3/CLTRN/NTRK2/PTGES/DRD2/SLC16A12/PLA2R1/RBP7/NPY5R/FABP7/SFXN1/SLC7A3/SLC16A9/SLC27A4/TTYH1/SLC16A4/FABP4/SLC26A5/SLC19A1/LEP/CACNB4/SLC25A18/IRS2/CYP4A11/AKR1C1/PLA2G2C/GRM7/NMB/CES1/TNF/SLC5A8",65
"GO:0050901","GO:0050901","leukocyte tethering or rolling","13/2016","32/18860",0.40625,3.80053323412698,5.48523960337442,1.12010210570271e-05,0.000201891574662026,0.00014195389009692,"SELE/CXCL12/SELPLG/ITGA4/CCL21/ITGB7/CCL28/JAM2/LEP/FUT7/SELL/SPN/TNF",13
